0,WEAgent1,MALE_OLD_LOW_INCOME,12,12.231994062430822,14,11.508810151477947
0,WEAgent2,MALE_LOW_INCOME,23,18.907330963142343,26,18.765273095179634
0,WEAgent0,FEMALE_OLD_HIGH_INCOME,3,3.1556914944546044,18,3.059999999999999
0,WEAgent3,FEMALE_YOUNG_HIGH_INCOME,2,2.088209275244967,12,2.0399999999999996
0,WFAgent0,FEMALE_YOUNG_HIGH_INCOME,2,1.8188656853701384,10,1.6999999999999997
0,WFAgent1,MALE_OLD_LOW_INCOME,12,12.310370228298808,14,11.508810151477947
0,WFAgent2,MALE_OLD_HIGH_INCOME,6,5.384445835703973,31,5.269999999999999
0,WFAgent3,FEMALE_LOW_INCOME,28,21.45871780734185,126,21.420000000000048
1,WEAgent1,YOUNG_LOW_INCOME,24,22.354813291930665,131,22.270000000000056
1,WEAgent2,MALE_OLD,17,19.063856071047063,112,19.040000000000024
1,WEAgent0,FEMALE_YOUNG,14,16.02923245207876,57,9.689999999999998
1,WEAgent3,MALE_LOW_INCOME,23,23.326265305920792,137,23.290000000000067
1,WFAgent0,FEMALE_OLD_HIGH_INCOME,3,2.888314489933252,16,2.7199999999999993
1,WFAgent1,FEMALE_OLD,18,21.05605237095465,123,20.910000000000043
1,WFAgent2,MALE_YOUNG_LOW_INCOME,12,11.707740805617728,12,11.177406645965332
1,WFAgent3,MALE_LOW_INCOME,23,22.546653825181505,132,22.440000000000058
2,WEAgent1,FEMALE_OLD_LOW_INCOME,16,14.31914311823215,84,14.279999999999996
2,WEAgent2,FEMALE_OLD,18,17.129132278789726,84,14.279999999999996
2,WEAgent0,FEMALE_HIGH_INCOME,5,4.931856793833436,29,4.929999999999999
2,WEAgent3,MALE_OLD_LOW_INCOME,12,13.091829101069598,77,13.089999999999996
2,WFAgent0,MALE_YOUNG_LOW_INCOME,12,10.360010470653847,60,10.199999999999998
2,WFAgent1,MALE_HIGH_INCOME,9,9.179621961888364,53,9.009999999999998
2,WFAgent2,MALE_YOUNG_LOW_INCOME,12,11.588385468899464,68,11.559999999999997
2,WFAgent3,MALE_YOUNG,15,15.49173962842971,17,14.67668150009295
3,WEAgent1,YOUNG_LOW_INCOME,24,26.959440845228183,72,26.88292125729299
3,WEAgent2,YOUNG_LOW_INCOME,24,25.700516263723316,24,24.752359422060547
3,WEAgent0,OLD_HIGH_INCOME,8,6.724234742634268,8,6.724234742634267
3,WEAgent3,YOUNG_LOW_INCOME,24,25.019667950316407,24,24.752359422060547
3,WFAgent0,OLD_HIGH_INCOME,8,8.078318358128342,9,7.56476408546355
3,WFAgent1,YOUNG_LOW_INCOME,24,24.75235942206056,145,24.65000000000008
3,WFAgent2,MALE_OLD,17,15.804503175439104,92,15.639999999999995
3,WFAgent3,FEMALE_OLD_HIGH_INCOME,3,3.1403377562557786,3,2.5215880284878507
4,WEAgent1,MALE_YOUNG_LOW_INCOME,12,11.746069793628143,14,11.151637561406671
4,WEAgent2,YOUNG_HIGH_INCOME,5,5.362415932383843,31,5.269999999999999
4,WEAgent0,MALE_YOUNG_HIGH_INCOME,4,3.5429140969913777,20,3.399999999999999
4,WEAgent3,YOUNG_LOW_INCOME,24,20.547182317834768,36,20.530547422310985
4,WFAgent0,FEMALE_YOUNG_LOW_INCOME,13,12.525958610733573,73,12.409999999999997
4,WFAgent1,MALE_OLD,17,14.905612323981607,87,14.789999999999996
4,WFAgent2,FEMALE_YOUNG_LOW_INCOME,13,10.355092021306197,60,10.199999999999998
4,WFAgent3,FEMALE_YOUNG_LOW_INCOME,13,13.549492583077988,15,12.841988948646732
5,WEAgent1,MALE_LOW_INCOME,23,23.385520100901328,23,22.568053677598698
5,WEAgent2,MALE_OLD_LOW_INCOME,12,11.774636701355844,69,11.729999999999997
5,WEAgent0,MALE_YOUNG,15,12.293614620947764,72,12.239999999999997
5,WEAgent3,YOUNG_LOW_INCOME,24,24.897015478451973,60,24.80195505203384
5,WFAgent0,FEMALE_YOUNG,14,14.164870491587365,83,14.109999999999996
5,WFAgent1,OLD_HIGH_INCOME,8,9.906386086268864,58,9.859999999999998
5,WFAgent2,FEMALE_OLD_HIGH_INCOME,3,3.5605470054138197,20,3.399999999999999
5,WFAgent3,FEMALE_YOUNG,14,13.458248207380757,79,13.429999999999996
6,WEAgent1,FEMALE_YOUNG_HIGH_INCOME,2,2.2775924762507964,2,2.2202391446175076
6,WEAgent2,MALE_YOUNG,15,11.71765159626127,68,11.559999999999997
6,WEAgent0,YOUNG_LOW_INCOME,24,21.00472987707318,123,20.910000000000043
6,WEAgent3,FEMALE_YOUNG_HIGH_INCOME,2,2.2202391446175076,2,2.2202391446175076
6,WFAgent0,FEMALE_HIGH_INCOME,5,4.642909265957714,27,4.589999999999999
6,WFAgent1,FEMALE_OLD,18,18.613234590583925,109,18.53000000000002
6,WFAgent2,FEMALE_OLD,18,16.953353822006,99,16.830000000000002
6,WFAgent3,MALE_OLD_LOW_INCOME,12,11.723613680025599,68,11.559999999999997
7,WEAgent1,FEMALE_YOUNG_HIGH_INCOME,2,2.0222148950732493,11,1.8699999999999997
7,WEAgent2,MALE_HIGH_INCOME,9,9.120863448003583,31,9.029096056974394
7,WEAgent0,MALE_OLD,17,18.51761726904693,108,18.360000000000017
7,WEAgent3,MALE_YOUNG,15,13.827288170923188,14,12.905468959528312
7,WFAgent0,FEMALE_LOW_INCOME,28,27.715079363857097,163,27.71000000000011
7,WFAgent1,FEMALE_YOUNG_LOW_INCOME,13,10.878280625202919,63,10.709999999999997
