reserve,impressions,demand_factor,WE,WF,revenue_mean,opt_reserve
0,2000,1.75,7,13,17.25742170678205,0.7594122770207693
15,2000,1.75,4,16,26.2860508244636,0.7722852714209597
25,2000,1.75,0,20,30.44494577951848,0.7880641218804035
50,2000,1.75,1,19,34.140535389723865,0.5
75,2000,1.75,0,20,34.86270609297036,0.75
80,2000,1.75,0,20,34.5096582755971,0.8
