reserve,impressions,demand_factor,WE,WF,revenue_mean,opt_reserve
0,2000,2.0,8,12,19.968504438704414,0.7613824395774917
15,2000,2.0,5,15,28.252291443301285,0.7516924661488608
25,2000,2.0,2,18,32.54383302009431,0.781488480481471
50,2000,2.0,0,20,38.8688955646683,0.5
75,2000,2.0,0,20,39.853179373769116,0.75
80,2000,2.0,0,20,38.5368703827477,0.8
