number_of_agents,impressions,demand_factor,WE,WF,sink_index,revenue_mean,revenue_lb,revenue_ub
20,2000,0.25,0,20,0,5.319345637542582,5.223019852214442,5.415671422870721
20,2000,0.5,3,17,1,10.114963963914665,9.915291664744515,10.314636263084815
20,2000,0.5,1,19,2,10.15487717558846,9.953545185986115,10.356209165190805
20,2000,0.75,4,16,3,14.318039410279667,14.011970220606933,14.6241085999524
20,2000,0.75,0,20,4,14.236370987067279,13.924817247757407,14.54792472637715
20,2000,1.0,3,17,5,18.150078760291212,17.744998863670563,18.55515865691186
20,2000,1.25,3,17,6,20.7911277941609,20.28186917759188,21.30038641072992
20,2000,1.5,3,17,7,23.634536941250687,23.032814227311547,24.236259655189826
20,2000,1.75,4,16,8,26.2860508244636,25.59849887433113,26.97360277459607
20,2000,2.0,5,15,9,28.25229144330129,27.476402131106294,29.028180755496283
20,2000,2.25,3,17,10,29.583470416185165,28.704667422970235,30.462273409400094
20,2000,2.5,5,15,11,33.20481421975355,32.23018127974327,34.17944715976383
20,2000,2.75,4,16,12,34.74678131110087,33.679221421919344,35.81434120028239
20,2000,3.0,4,16,13,37.586510110651446,36.41241553542053,38.76060468588236
