number_of_agents,impressions,demand_factor,WE,WF,sink_index,revenue_mean,revenue_lb,revenue_ub
8,2000,0.25,0,8,0,12.601883427389325,12.218018636254248,12.985748218524401
8,2000,0.5,0,8,1,25.169204948278225,24.363548761966378,25.97486113459007
8,2000,0.75,0,8,2,36.635812099980576,35.788840189195376,37.482784010765776
8,2000,1.0,0,8,3,44.928583977868655,43.395600923518266,46.461567032219044
8,2000,1.25,0,8,4,55.223777537949225,53.27473972491962,57.17281535097883
8,2000,1.5,0,8,5,61.67108815067131,59.443748613864244,63.898427687478375
8,2000,1.75,0,8,6,67.02289713767503,65.26201245240223,68.78378182294783
8,2000,2.0,0,8,7,72.04809135000865,69.35139816333836,74.74478453667894
8,2000,2.25,0,8,8,73.02513127900447,70.04026422621448,76.00999833179446
8,2000,2.5,0,8,9,79.53963589128043,76.23485044551386,82.844421337047
8,2000,2.75,0,8,10,81.25837190289413,77.85970732665687,84.65703647913138
8,2000,3.0,0,8,11,83.12877574377704,79.60671349308289,86.65083799447119
