number_of_agents,impressions,demand_factor,WE,WF,sink_index,revenue_mean,revenue_lb,revenue_ub
8,2000,0.25,7,1,0,0.2480611366902963,0.19261726251354255,0.30350501086705006
8,2000,0.25,2,6,1,0.3127211688992103,0.24751659400789391,0.3779257437905267
8,2000,0.5,3,5,2,0.5344796875000002,0.41843085056628954,0.6505285244337108
8,2000,0.5,0,8,3,0.7101187500000001,0.517458182610477,0.9027793173895232
8,2000,0.75,8,0,4,0.6609900923832859,0.3726901730796098,0.949290011686962
8,2000,0.75,2,6,5,0.7490656249999997,0.5797144158919677,0.9184168341080318
8,2000,1.0,8,0,6,1.139290624999999,0.7966963272547458,1.4818849227452522
8,2000,1.0,6,2,7,0.8114562499999994,0.5288174198264056,1.0940950801735934
8,2000,1.0,4,4,8,1.285624999999999,1.023606693596365,1.5476433064036328
8,2000,1.0,1,7,9,1.0039218749999992,0.6827589678220911,1.3250847821779073
8,2000,1.25,5,3,10,1.4502605134142827,1.1422898582064596,1.758231168622106
8,2000,1.25,0,8,11,1.1740781249999992,0.7707005069941628,1.5774557430058356
8,2000,1.5,7,1,12,1.5857582598675897,1.2450154473397788,1.9265010723954006
8,2000,1.5,5,3,13,2.0021718749999984,1.4311023657052364,2.5732413842947603
8,2000,1.5,2,6,14,1.6062749999999992,1.2617032974332085,1.95084670256679
8,2000,1.75,6,2,15,2.741406250000011,1.7165309604877406,3.7662815395122813
8,2000,1.75,4,4,16,2.1834990871444893,1.7388406009974977,2.628157573291481
8,2000,1.75,0,8,17,2.0214562499999995,1.4372399653228933,2.6056725346771055
8,2000,2.0,8,0,18,2.34815625,1.8427927996038127,2.8535197003961876
8,2000,2.0,6,2,19,2.1668453125,1.7043191407009335,2.6293714842990665
8,2000,2.0,2,6,20,1.9503687500000007,1.4993570129873164,2.401380487012685
8,2000,2.25,1,7,21,2.5833500000000003,2.0477553753051656,3.118944624694835
8,2000,2.5,4,4,22,2.572573437499999,1.9933303889607195,3.1518164860392788
8,2000,2.5,0,8,23,2.632884374999999,2.0612652956116335,3.204503454388364
8,2000,2.75,1,7,24,3.364556249999997,2.6615946828821713,4.067517817117823
8,2000,3.0,5,3,25,4.522375000000006,2.7865211665709833,6.258228833429028
8,2000,3.0,3,5,26,3.227674999999997,2.21534818865319,4.240001811346804
