number_of_agents,impressions,demand_factor,WE,WF,sink_index,revenue_mean,revenue_lb,revenue_ub
8,2000,0.25,0,8,0,12.577788950853527,12.185852639154344,12.96972526255271
8,2000,0.5,0,8,1,24.293310433060874,23.90541131210169,24.681209554020057
8,2000,0.75,0,8,2,35.55723088163017,34.339867691627745,36.77459407163259
8,2000,1.0,0,8,3,44.31593687401363,43.22274287481989,45.40913087320737
8,2000,1.25,0,8,4,52.81261255007861,50.882836794240724,54.7423883059165
8,2000,1.5,0,8,5,59.04068469034961,57.95124111220435,60.130128268494865
8,2000,1.75,0,8,6,63.147238410228056,60.695764976929325,65.59871184352679
8,2000,2.0,0,8,7,67.80929080555148,66.48473599471492,69.13384561638804
8,2000,2.25,0,8,8,71.08613442941255,69.09743710320207,73.07483175562304
8,2000,2.5,0,8,9,73.07792485757975,69.93949804779726,76.21635166736223
8,2000,2.75,0,8,10,76.16402638930973,72.83102974134324,79.49702303727621
8,2000,3.0,0,8,11,77.26726743096134,73.94368699336533,80.59084786855735
