number_of_agents,impressions,demand_factor,WE,WF,sink_index,revenue_mean,revenue_lb,revenue_ub
8,2000,0.25,8,0,0,0.1898625,0.11882332125520703,0.260901678744793
8,2000,0.25,6,2,1,0.16241250000000015,0.06856876138948428,0.25625623861051605
8,2000,0.25,4,4,2,0.30728750000000027,0.17999386867145692,0.4345811313285436
8,2000,0.25,0,8,3,0.24380937499999994,0.18749142187439743,0.30012732812560244
8,2000,0.5,8,0,4,0.4920031249999998,0.38089245943941286,0.6031137905605868
8,2000,0.5,5,3,5,0.44263124999999987,0.28825615416584704,0.5970063458341527
8,2000,0.75,8,0,6,0.7125562499999997,0.46368736686472606,0.9614251331352732
8,2000,0.75,5,3,7,0.6555593749999997,0.4967775565536675,0.8143411934463319
8,2000,1.0,5,3,8,0.7766942570157256,0.5791328666710253,0.9742556473604259
8,2000,1.0,3,5,9,0.9054687499999996,0.6963279849074899,1.1146095150925093
8,2000,1.0,0,8,10,1.0091687499999995,0.6889680277959507,1.3293694722040483
8,2000,1.25,7,1,11,1.0659749999999995,0.6978867238701647,1.4340632761298342
8,2000,1.25,5,3,12,1.1841624999999991,0.9106370420700549,1.4576879579299433
8,2000,1.25,2,6,13,1.1959812499999993,0.9215455995243329,1.4704169004756658
8,2000,1.25,0,8,14,1.1925499999999993,0.9137150945247834,1.4713849054752153
8,2000,1.5,7,1,15,1.253549999999999,0.9453200410855696,1.5617799589144286
8,2000,1.5,4,4,16,1.4639999999999997,0.7884641660173892,2.1395358339826105
8,2000,1.5,1,7,17,1.8856624999999996,1.1017111366450028,2.6696138633549964
8,2000,1.75,7,1,18,2.0892499999999994,1.158496170134639,3.0200038298653595
8,2000,1.75,4,4,19,1.784821874999999,1.3764304572122377,2.19321329278776
8,2000,2.0,4,4,20,2.231075,1.2585554694673107,3.2035945305326896
8,2000,2.0,1,7,21,1.2051312499999995,0.7182264883983729,1.6920360116016262
8,2000,2.25,5,3,22,1.542092154420923,0.6624909262038012,2.4216933826380447
8,2000,2.25,0,8,23,1.8807062500000007,1.2387727615799178,2.5226397384200836
8,2000,2.5,6,2,24,2.537600000000006,1.29400148922103,3.781198510778982
8,2000,2.5,1,7,25,1.9068218750000008,1.4165060291919038,2.397137720808098
8,2000,2.75,8,0,26,2.3181906250000033,1.7568670123563892,2.879514237643617
8,2000,2.75,2,6,27,2.5640968750000046,1.9608682113157263,3.167325538684283
8,2000,3.0,5,3,28,2.786556250000005,2.1445104866583753,3.428602013341635
8,2000,3.0,1,7,29,2.266150000000006,1.0663397123257417,3.46596028767427
