number_of_agents,impressions,demand_factor,WE,WF,sink_index,revenue_mean,revenue_lb,revenue_ub
8,2000,0.25,2,6,0,11.184974895646203,10.792936785576295,11.577013005716111
8,2000,0.5,4,4,1,17.053080001885554,16.718909611667456,17.387250392103653
8,2000,0.75,3,5,2,19.466854518621986,18.853254225707175,20.080454811536796
8,2000,1.0,2,6,3,20.95894551368518,20.21753051315467,21.70036051421569
8,2000,1.25,2,6,4,25.22861116172253,23.87185858394441,26.58536373950065
8,2000,1.5,1,7,5,22.958660839649475,22.274959956243702,23.64236172305525
8,2000,1.75,1,7,6,24.297124088040245,22.727891478624308,25.866356697456183
8,2000,2.0,0,8,7,22.408141618536536,20.874782677184694,23.94150055988838
8,2000,2.25,0,8,8,24.560832021527894,22.740491435963897,26.38117260709189
8,2000,2.5,0,8,9,26.71481932183769,24.639233967798102,28.79040467587728
8,2000,2.75,0,8,10,29.032206524596432,26.60733249149377,31.457080557699094
8,2000,3.0,0,8,11,27.200284206581337,24.948308410075533,29.45226000308714
