number_of_agents,impressions,demand_factor,WE,WF,sink_index,revenue_mean,revenue_lb,revenue_ub
8,2000,0.25,7,1,0,0.103125,0.06740472985755723,0.13884527014244274
8,2000,0.25,3,5,1,0.12343750000000005,0.04413661237498129,0.2027383876250188
8,2000,0.25,1,7,2,0.11484375,0.07440756655632969,0.1552799334436703
8,2000,0.5,8,0,3,0.11830635118306357,0.0306378440279238,0.20597485833820334
8,2000,0.5,3,5,4,0.2095703125,0.13659336426800697,0.282547260731993
8,2000,0.75,6,2,5,0.330859375,0.22172083095063297,0.439997919049367
8,2000,0.75,4,4,6,0.277734375,0.17210451963792037,0.38336423036207956
8,2000,0.75,1,7,7,0.283203125,0.1832946466005634,0.3831116033994366
8,2000,1.0,6,2,8,0.325390625,0.19990178941173445,0.45087946058826556
8,2000,1.0,3,5,9,0.530859375,0.35026010757613113,0.7114586424238689
8,2000,1.0,0,8,10,0.2478515625,0.136020599580712,0.359682525419288
8,2000,1.25,8,0,11,0.58046875,0.28777282230423235,0.8731646776957676
8,2000,1.25,5,3,12,0.67734375,0.3703096299745446,0.9843778700254555
8,2000,1.25,2,6,13,0.5671875,0.37122685739277594,0.763148142607224
8,2000,1.25,0,8,14,0.68203125,0.2777839262917367,1.0862785737082632
8,2000,1.5,4,4,15,0.5576171875,0.3501421353014438,0.7650922396985562
8,2000,1.5,0,8,16,0.82109375,0.2613819797596001,1.3808055202403997
8,2000,1.75,5,3,17,0.5820312500000001,0.1413714454087297,1.0226910545912706
8,2000,1.75,0,8,18,0.6494140625,0.41546912765923016,0.8833589973407698
8,2000,2.0,5,3,19,1.120703125,0.6063988434958193,1.6350074065041804
8,2000,2.0,1,7,20,0.707421875,0.303731233952092,1.1111125160479078
8,2000,2.25,8,0,21,0.957421875,0.4783572848363373,1.4364864651636626
8,2000,2.25,6,2,22,0.856640625,0.5366501349034886,1.1766311150965114
8,2000,2.25,0,8,23,1.05,0.6998425576187098,1.4001574423812904
8,2000,2.5,5,3,24,1.333203125,0.7151576406316307,1.9512486093683694
8,2000,2.5,2,6,25,0.6423828125,0.35262790851255826,0.9321377164874416
8,2000,2.75,6,2,26,1.1548828125,0.7298227366765049,1.579942888323495
8,2000,2.75,2,6,27,2.34609375,1.4742893233451086,3.2178981766548915
8,2000,3.0,1,7,28,1.0119140625,0.611012918125331,1.412815206874669
