number_of_agents,impressions,demand_factor,WE,WF,sink_index,revenue_mean,revenue_lb,revenue_ub
8,2000,0.25,7,1,0,0.8449955666262512,0.6384022677761215,1.051588865476381
8,2000,0.25,3,5,1,0.9620750000000006,0.7406842475031141,1.183465752496887
8,2000,0.5,8,0,2,1.6154740797727996,1.2158681894025456,2.0150799701430535
8,2000,0.5,1,7,3,1.7421749999999987,1.4532830218389103,2.031066978161087
8,2000,0.75,2,6,4,2.8709420709404183,2.4056547455267427,3.336229396354094
8,2000,0.75,0,8,5,2.578100000000002,1.946619939468646,3.2095800605313576
8,2000,1.0,8,0,6,3.3144797041249685,2.5148633046102926,4.114096103639644
8,2000,1.0,6,2,7,2.7687835423361933,2.085847001960554,3.4517200827118324
8,2000,1.0,2,6,8,3.3305845906126526,2.773490547645813,3.887678633579492
8,2000,1.25,5,3,9,3.6521401399933735,3.1934878429951903,4.110792436991557
8,2000,1.25,0,8,10,3.994931249999993,3.5114620113928736,4.478400488607113
8,2000,1.5,5,3,11,5.013297227741332,4.402444903360701,5.624149552121963
8,2000,1.5,0,8,12,3.909199999999999,2.871875444281794,4.946524555718204
8,2000,1.75,0,8,13,4.750924999999999,3.569698762984297,5.932151237015701
8,2000,2.0,6,2,14,6.108272214809863,5.045124512579644,7.171419917040081
8,2000,2.0,3,5,15,7.083941748626041,6.236516421400871,7.931367075851212
8,2000,2.0,0,8,16,6.527537499999987,5.7360026016647225,7.319072398335251
8,2000,2.25,3,5,17,7.254439671815987,5.970769774899577,8.538109568732398
8,2000,2.25,0,8,18,6.778024999999998,5.125234292529433,8.430815707470563
8,2000,2.5,0,8,19,8.06489999999999,6.712780472034121,9.417019527965861
8,2000,2.75,0,8,20,9.803912632378523,8.660449529905865,10.947375734851182
8,2000,3.0,2,6,21,8.906133666458478,6.649242146734247,11.16302518618271
