number_of_agents,impressions,demand_factor,WE,WF,sink_index,revenue_mean,revenue_lb,revenue_ub
8,2000,0.25,2,6,0,12.226374340060511,11.939383042237154,12.513365637883869
8,2000,0.25,0,8,1,12.25571253884802,11.854894393497743,12.656530684198296
8,2000,0.5,3,5,2,20.967567308626716,20.57073560378429,21.364399013469143
8,2000,0.75,1,7,3,24.86038792729989,24.137148730007866,25.583627124591914
8,2000,1.0,2,6,4,29.936635447010985,29.31284547956536,30.56042541445661
8,2000,1.25,2,6,5,33.73021910740674,32.98939338525701,34.47104482955647
8,2000,1.5,1,7,6,33.770769203189644,32.15554324301421,35.38599516336508
8,2000,1.75,0,8,7,33.191096063711804,32.038090057100014,34.34410207032359
8,2000,2.0,0,8,8,34.21533048816679,32.94537917937815,35.485281796955434
8,2000,2.25,0,8,9,35.32677526661279,33.4587993151895,37.19475121803608
8,2000,2.5,0,8,10,36.01828321589444,34.02710182610536,38.009464605683526
8,2000,2.75,0,8,11,38.8264574088737,36.47874577692264,41.17416904082476
8,2000,3.0,0,8,12,37.0886880683688,34.75121436910625,39.426161767631356
