number_of_agents,impressions,demand_factor,WE,WF,sink_index,revenue_mean,revenue_lb,revenue_ub
8,2000,0.25,5,3,0,1.2506459556858553,1.0814467772948297,1.419845134076881
8,2000,0.25,0,8,1,1.1605660037006804,1.0442296163866316,1.2769023910147292
8,2000,0.5,4,4,2,2.484629254132342,1.9947948955193713,2.9744636127453123
8,2000,0.5,0,8,3,2.6041875000000014,2.1057265010297415,3.1026484989702614
8,2000,0.75,0,8,4,3.8743204926050328,3.3444406446547448,4.404200340555321
8,2000,1.0,1,7,5,4.723181575406832,4.068142866819667,5.378220283993997
8,2000,1.25,0,8,6,6.08154375,5.257705406111398,6.905382093888601
8,2000,1.5,1,7,7,7.650825000000015,6.190310117017042,9.111339882982989
8,2000,1.75,1,7,8,7.439925000000019,5.912636921601412,8.967213078398627
8,2000,2.0,5,3,9,9.371292311190528,7.49493757300595,11.247647049375106
8,2000,2.0,3,5,10,10.263426674460673,9.275973341795627,11.25088000712572
8,2000,2.0,1,7,11,9.989606249999976,9.032420278044796,10.946792221955157
8,2000,2.25,5,3,12,10.128516209476343,8.08197764371561,12.175054775237076
8,2000,2.25,0,8,13,10.840674157303406,8.715992037787487,12.965356276819325
8,2000,2.5,0,8,14,12.027712500000039,9.730979035257059,14.324445964743019
8,2000,2.75,7,1,15,12.495784752411808,11.224444974153235,13.767124530670381
8,2000,2.75,4,4,16,13.001714817093152,11.708062104040875,14.295367530145429
8,2000,2.75,0,8,17,13.595925000000044,11.025694498802459,16.16615550119763
8,2000,3.0,2,6,18,14.357502682983847,12.922162694518939,15.792842671448756
8,2000,3.0,0,8,19,12.87540937499994,11.556085787514204,14.194732962485675
