number_of_agents,impressions,demand_factor,WE,WF,sink_index,revenue_mean,revenue_lb,revenue_ub
8,2000,0.25,0,8,0,12.869932061094378,12.472869650294433,13.266994471894323
8,2000,0.5,1,7,1,22.987716672257584,22.444635577409628,23.53079776710554
8,2000,0.75,2,6,2,30.759961110570686,29.6109673899729,31.908954831168472
8,2000,1.0,0,8,3,36.022797605942486,34.61455453530322,37.43104067658175
8,2000,1.25,1,7,4,41.98554361322405,41.160499968299284,42.81058725814882
8,2000,1.5,1,7,5,45.4074091343707,44.460034642683965,46.35478362605744
8,2000,1.75,0,8,6,45.59496079913752,43.58095145158996,47.608970146685074
8,2000,2.0,0,8,7,48.071892547195986,45.900030905115344,50.24375418927663
8,2000,2.25,0,8,8,48.58548381045093,46.365846042989666,50.805121577912196
8,2000,2.5,0,8,9,53.16787419185707,50.62047730682481,55.71527107688932
8,2000,2.75,0,8,10,54.391464035786605,51.72204088665404,57.06088718491917
8,2000,3.0,0,8,11,53.007003513851885,50.313057120084295,55.700949907619474
