number_of_agents,impressions,demand_factor,WE,WF,sink_index,revenue_mean,revenue_lb,revenue_ub
8,2000,0.25,0,8,0,12.734296386302649,12.349436911198165,13.119155861407133
8,2000,0.5,0,8,1,24.724010974210707,23.953859777450027,25.494162170971386
8,2000,0.75,0,8,2,36.0940232025173,35.50517583627953,36.68287056875507
8,2000,1.0,0,8,3,46.05792369901146,44.49071914941844,47.62512824860448
8,2000,1.25,0,8,4,57.19092423185037,55.83554694351512,58.546301520185615
8,2000,1.5,0,8,5,65.1151824023251,62.82458110084444,67.40578370380577
8,2000,1.75,0,8,6,69.03796322077312,66.47947228130182,71.59645416024442
8,2000,2.0,0,8,7,75.02710430958228,72.21332090569238,77.84088771347218
8,2000,2.25,0,8,8,79.4417250351939,76.41851952247205,82.46493054791574
8,2000,2.5,0,8,9,83.43296943917075,80.09994648539362,86.76599239294788
8,2000,2.75,0,8,10,86.38020735275789,82.90031526974738,89.8600994357684
8,2000,3.0,0,8,11,86.40937176264828,82.68923743805252,90.12950608724404
