number_of_agents,impressions,demand_factor,WE,WF,sink_index,revenue_mean,revenue_lb,revenue_ub
8,2000,0.25,0,8,0,12.517136766938197,12.13149971200294,12.902773821873454
8,2000,0.5,0,8,1,25.000377152741468,24.22605190562021,25.774702399862726
8,2000,0.75,0,8,2,37.22549330300132,36.05816943911996,38.392817166882686
8,2000,1.0,0,8,3,47.926795685956066,46.404952291389485,49.448639080522646
8,2000,1.25,0,8,4,63.57767215682679,61.555069662240236,65.60027465141336
8,2000,1.5,0,8,5,74.076896042225,71.68282631644657,76.47096576800344
8,2000,1.75,0,8,6,83.83560334613841,81.91401895647488,85.75718773580195
8,2000,2.0,0,8,7,95.31081852258129,92.17779272450012,98.44384432066245
8,2000,2.25,0,8,8,103.73228694008213,101.24827212153798,106.21630175862629
8,2000,2.5,0,8,9,111.85631941145122,107.9712205478469,115.74141827505555
8,2000,2.75,0,8,10,118.97502288049034,114.62223154119165,123.32781421978903
8,2000,3.0,0,8,11,127.94246120578492,123.27925223855057,132.6056701730193
