number_of_agents,impressions,demand_factor,WE,WF,sink_index,revenue_mean,revenue_lb,revenue_ub
8,2000,0.25,0,8,0,12.466240469689565,12.072920763561445,12.859560175817684
8,2000,0.5,0,8,1,24.931036301290636,24.148978786929767,25.713093815651504
8,2000,0.75,0,8,2,37.044903855524645,35.87185576068827,38.21795195036102
8,2000,1.0,0,8,3,47.61363892521283,46.10384990263332,49.123427947792344
8,2000,1.25,0,8,4,62.18488418154293,60.24656856996479,64.12319979312106
8,2000,1.5,0,8,5,72.2707727973451,69.9728426235031,74.56870297118711
8,2000,1.75,0,8,6,82.25690298201076,79.58118881225045,84.93261715177107
8,2000,2.0,0,8,7,91.88614563909395,88.79675767428328,94.97553360390462
8,2000,2.25,0,8,8,98.76837173995868,97.0356705551347,100.50107292478266
8,2000,2.5,0,8,9,106.95769206352743,103.07453194929856,110.8408521777563
8,2000,2.75,0,8,10,110.48071415427978,106.39183433052516,114.5695939780344
8,2000,3.0,0,8,11,111.49865093291699,107.14131841016824,115.85598345566574
