number_of_agents,impressions,demand_factor,WE,WF,sink_index,revenue_mean,revenue_lb,revenue_ub
8,2000,0.25,0,8,0,12.357858416741239,11.950354701891458,12.76536213159102
8,2000,0.5,0,8,1,24.02971874622949,23.22535630204703,24.834081190411954
8,2000,0.75,0,8,2,35.933693133654124,34.71252370715499,37.154862560153255
8,2000,1.0,0,8,3,49.54259099767378,47.917379416234624,51.16780257911293
8,2000,1.25,0,8,4,61.092702739927645,59.05158395690425,63.13382152295104
8,2000,1.5,0,8,5,71.87396064325183,69.46845258553523,74.27946870096844
8,2000,1.75,0,8,6,79.20803723314863,76.463894225591,81.95218024070626
8,2000,2.0,0,8,7,94.28469003709803,91.10195511353544,97.46742496066062
8,2000,2.25,0,8,8,102.77778551716443,99.19844133136493,106.35712970296393
8,2000,2.5,0,8,9,111.90475058390479,107.78986582523889,116.01963534257068
8,2000,2.75,0,8,10,117.38745240315001,112.94081215711223,121.83409264918778
8,2000,3.0,0,8,11,123.76870060310793,118.87240377776301,128.66499742845284
