number_of_agents,impressions,demand_factor,WE,WF,sink_index,revenue_mean,revenue_lb,revenue_ub
8,2000,0.25,5,3,0,7.974806488452954,7.745417592878283,8.204195384027624
8,2000,0.5,4,4,1,10.666595811824413,10.104927816277543,11.228263807371283
8,2000,0.75,3,5,2,11.784922296099161,11.392654816472408,12.177189775725914
8,2000,1.0,1,7,3,10.031738720223762,9.238344915946195,10.82513252450133
8,2000,1.25,1,7,4,13.022368387944118,11.883421640066217,14.161315135822019
8,2000,1.5,0,8,5,10.970965495791843,10.194667626709991,11.747263364873694
8,2000,1.75,0,8,6,12.53735715256812,11.83886226533121,13.23585203980503
8,2000,2.0,0,8,7,12.78742988741071,11.29695680565909,14.27790296916233
8,2000,2.25,0,8,8,14.335500473582458,12.677852371049102,15.993148576115814
8,2000,2.5,0,8,9,17.71338738393195,15.642581430411727,19.78419333745217
8,2000,2.75,0,8,10,19.275451497663965,16.93507063292722,21.61583236240071
8,2000,3.0,0,8,11,20.82380618629526,18.218841451328856,23.428770921261666
