number_of_agents,impressions,demand_factor,WE,WF,sink_index,revenue_mean,revenue_lb,revenue_ub
8,2000,0.25,0,8,0,12.66639950069187,12.279464674660234,13.053334326723506
8,2000,0.5,0,8,1,25.049650452721398,24.258541118939064,25.84075978650373
8,2000,0.75,0,8,2,37.16047715842076,36.31531887823705,38.00563543860447
8,2000,1.0,0,8,3,47.5492266835814,46.00712680320346,49.09132656395934
8,2000,1.25,0,8,4,61.45325609876783,60.05719995013376,62.849312247401905
8,2000,1.5,0,8,5,72.89072038022312,70.57538966184293,75.2060510986033
8,2000,1.75,0,8,6,82.64642589328727,80.01674417546558,85.27610761110897
8,2000,2.0,0,8,7,95.6225292701096,92.47394078892054,98.77111775129865
8,2000,2.25,0,8,8,100.12796670012831,96.68297665812386,103.57295674213276
8,2000,2.5,0,8,9,107.47981474886525,103.52458993086975,111.43503956686075
8,2000,2.75,0,8,10,113.03772509424681,108.8514754924627,117.22397469603092
8,2000,3.0,0,8,11,119.18824994218733,114.6204283237424,123.75607156063225
