number_of_agents,impressions,demand_factor,WE,WF,sink_index,revenue_mean,revenue_lb,revenue_ub
8,2000,0.25,0,8,0,12.780888953887727,12.37287419069179,13.188903717083663
8,2000,0.5,0,8,1,25.05948946429934,24.2888119936291,25.83016693496958
8,2000,0.75,0,8,2,37.257491237599176,36.420104937323075,38.09487753787528
8,2000,1.0,0,8,3,48.02638302014464,46.47780476720025,49.57496127308904
8,2000,1.25,0,8,4,61.62593218564643,59.66126991360436,63.590594457688496
8,2000,1.5,0,8,5,72.47981412725532,70.81492915188275,74.1446991026279
8,2000,1.75,0,8,6,82.37960947276015,79.66894389935617,85.09027504616414
8,2000,2.0,0,8,7,89.47632504377874,86.46919033999757,92.48345974755992
8,2000,2.25,0,8,8,103.00095008234071,99.47612536923674,106.52577479544468
8,2000,2.5,0,8,9,106.18747472986595,102.35988935031129,110.01506010942062
8,2000,2.75,0,8,10,111.12143785433331,107.01474014775852,115.2281355609081
8,2000,3.0,0,8,11,116.15399268958052,111.67812692422456,120.62985845493648
