number_of_agents,impressions,demand_factor,WE,WF,sink_index,revenue_mean,revenue_lb,revenue_ub
8,2000,0.25,0,8,0,2.7743702847071416,2.602897536086766,2.945843033327517
8,2000,0.5,0,8,1,5.6516500000000045,4.966112609189704,6.337187390810305
8,2000,0.75,0,8,2,7.733440504616471,7.240243057427203,8.22663795180574
8,2000,1.0,0,8,3,10.888459348114592,9.92387322259141,11.853045473637774
8,2000,1.25,0,8,4,12.512536133146122,11.38684848936925,13.638223776922995
8,2000,1.5,0,8,5,16.779187500000035,14.704878599541729,18.85349640045834
8,2000,1.75,0,8,6,17.195431250000038,14.954514439141375,19.4363480608587
8,2000,2.0,6,2,7,20.348736912098992,17.653819913817024,23.04365391038096
8,2000,2.0,4,4,8,20.551495982429355,17.921520618320567,23.181471346538142
8,2000,2.0,1,7,9,22.100440318770197,19.414684955978103,24.78619568156229
8,2000,2.25,0,8,10,23.996690625000042,22.48640575346663,25.506975496533453
8,2000,2.5,0,8,11,29.318624209712898,26.804584800543203,31.83266361888259
8,2000,2.75,4,4,12,28.369524034810308,24.743663391313103,31.995384678307513
8,2000,2.75,0,8,13,30.214803150342128,27.60784317476338,32.821763125920874
8,2000,3.0,2,6,14,31.537190398411923,27.44745908665558,35.62692171016827
8,2000,3.0,0,8,15,30.876764339152118,26.939204515887,34.814324162417236
