number_of_agents,impressions,demand_factor,WE,WF,sink_index,revenue_mean,revenue_lb,revenue_ub
8,2000,0.25,7,1,0,0.03128125000000001,0.0032149394478233825,0.05934756055217664
8,2000,0.25,4,4,1,0.026406250000000006,0.006402237900860537,0.046410262099139475
8,2000,0.25,0,8,2,0.023562500000000014,-0.007204438260281106,0.05432943826028114
8,2000,0.5,6,2,3,0.06499999999999999,0.008611239861762654,0.12138876013823732
8,2000,0.5,0,8,4,0.0658125000000001,-0.029690435518201788,0.161315435518202
8,2000,0.75,8,0,5,0.055250000000000084,-0.021355224740547678,0.13185522474054784
8,2000,0.75,4,4,6,0.07231249999999996,0.020237639129400013,0.1243873608705999
8,2000,0.75,0,8,7,0.05524999999999995,0.009851682460502172,0.10064831753949774
8,2000,1.0,8,0,8,0.047124999999999986,-0.0015156862242123106,0.09576568622421228
8,2000,1.0,4,4,9,0.12756249999999988,0.033254506027194444,0.22187049397280534
8,2000,1.0,0,8,10,0.06459374999999992,0.0012595886900346187,0.12792791130996523
8,2000,1.25,8,0,11,0.06378125000000001,0.0004115495322601914,0.12715095046773983
8,2000,1.25,4,4,12,0.19093750000000015,0.005091358931464812,0.37678364106853546
8,2000,1.25,2,6,13,0.08064062499999995,0.010570861535637882,0.15071038846436202
8,2000,1.5,6,2,14,0.1137500000000001,0.012453025103176196,0.215046974896824
8,2000,1.5,4,4,15,0.26020312500000004,0.11004327175197523,0.4103629782480248
8,2000,1.5,0,8,16,0.25796875000000014,0.04230593018293044,0.47363156981706983
8,2000,1.75,8,0,17,0.048750000000000064,-0.04687062343520509,0.1443706234352052
8,2000,1.75,5,3,18,0.3091562500000007,0.11363832814970157,0.5046741718502998
8,2000,1.75,2,6,19,0.13264062500000023,0.011753285940632574,0.2535279640593679
8,2000,2.0,8,0,20,0.13365624999999995,0.00881362769362272,0.2584988723063772
8,2000,2.0,3,5,21,0.2092187500000003,0.05806752474036564,0.36036997525963493
8,2000,2.0,0,8,22,0.19378125000000013,0.06228176562049842,0.32528073437950183
8,2000,2.25,5,3,23,0.24882812500000057,0.06693142945463967,0.43072482054536143
8,2000,2.25,2,6,24,0.27929687500000067,0.08628688990302019,0.47230686009698114
8,2000,2.25,0,8,25,0.22665006226650172,-0.17871216009065063,0.6320122846236541
8,2000,2.5,7,1,26,0.27564062500000075,0.07548822772022498,0.4757930222797765
8,2000,2.5,4,4,27,0.22871875000000055,0.05239138312039826,0.40504611687960285
8,2000,2.5,0,8,28,0.23034375000000057,0.05166974056440371,0.40901775943559743
8,2000,2.75,7,1,29,0.08510937500000008,-0.002302014223998783,0.17252076422399895
8,2000,2.75,2,6,30,0.2689375000000009,0.05968973153019502,0.47818526846980675
8,2000,3.0,7,1,31,0.16635937500000025,0.03137949560575551,0.301339254394245
8,2000,3.0,5,3,32,0.368875000000001,0.13513382551658898,0.6026161744834131
8,2000,3.0,3,5,33,0.5539218750000019,0.2512414096533613,0.8566023403466425
8,2000,3.0,0,8,34,0.27604687500000114,0.04183271547553771,0.5102610345244646
