number_of_agents,impressions,demand_factor,WE,WF,sink_index,revenue_mean,revenue_lb,revenue_ub
8,2000,0.25,0,8,0,12.743071362449305,12.351577840575024,13.134564884323586
8,2000,0.5,0,8,1,24.57559423425706,23.795352694214966,25.355835774299155
8,2000,0.75,1,7,2,35.72329580029568,35.135450589619815,36.31114101097155
8,2000,1.0,0,8,3,46.52145323646131,44.98446664567542,48.058439827247206
8,2000,1.25,0,8,4,55.87046661683822,53.94529178122848,57.79564145244797
8,2000,1.5,0,8,5,64.11021888707594,61.80550900580367,66.41492876834822
8,2000,1.75,0,8,6,68.05887091838596,65.55868523981458,70.55905659695735
8,2000,2.0,0,8,7,74.51942364281922,71.77121318796718,77.26763409767126
8,2000,2.25,0,8,8,76.57140723605444,73.62275739868888,79.52005707342
8,2000,2.5,0,8,9,82.99252046012373,79.66324763330614,86.32179328694131
8,2000,2.75,0,8,10,86.05750309801975,82.45684898593612,89.65815721010338
8,2000,3.0,0,8,11,85.64953938652052,82.00766566231319,89.29141311072785
