number_of_agents,impressions,demand_factor,WE,WF,sink_index,revenue_mean,revenue_lb,revenue_ub
8,2000,0.25,6,2,0,0.05180000000000001,0.023797207646160334,0.07980279235383969
8,2000,0.25,3,5,1,0.042800000000000005,0.009711292694591762,0.07588870730540825
8,2000,0.25,1,7,2,0.045200000000000004,0.009485796759408659,0.08091420324059134
8,2000,0.5,8,0,3,0.17280000000000015,0.02240136083217717,0.3231986391678231
8,2000,0.5,5,3,4,0.08920000000000003,0.03897947798741738,0.13942052201258268
8,2000,0.5,3,5,5,0.04000000000000003,-0.011450935557871973,0.09145093555787204
8,2000,0.5,0,8,6,0.1488000000000001,0.021238786545978217,0.276361213454022
8,2000,0.75,8,0,7,0.14400000000000004,0.06598637327071283,0.22201362672928726
8,2000,0.75,6,2,8,0.09800000000000005,0.036244337902879314,0.15975566209712078
8,2000,0.75,2,6,9,0.16080000000000008,0.08090921646905219,0.24069078353094797
8,2000,1.0,7,1,10,0.1808000000000001,0.08905560706511377,0.2725443929348864
8,2000,1.0,0,8,11,0.2504000000000002,0.032146627015484985,0.46865337298451537
8,2000,1.25,8,0,12,0.31440000000000023,-0.012337810216001832,0.6411378102160024
8,2000,1.25,5,3,13,0.17820000000000008,0.07026488701473035,0.28613511298526983
8,2000,1.25,3,5,14,0.2690000000000002,0.13664145485238458,0.4013585451476158
8,2000,1.25,0,8,15,0.1312000000000001,-0.03751498403168113,0.2999149840316813
8,2000,1.5,8,0,16,0.14220000000000008,0.03418439954442118,0.250215600455579
8,2000,1.5,6,2,17,0.2016000000000001,0.0732137887388668,0.3299862112611334
8,2000,1.5,4,4,18,0.3246000000000002,0.1655207275113274,0.48367927248867304
8,2000,1.5,2,6,19,0.5076000000000003,0.18243813629345312,0.8327618637065475
8,2000,1.5,0,8,20,0.36720000000000025,0.013769696795449371,0.7206303032045511
8,2000,1.75,8,0,21,0.45680000000000026,0.05266104188061782,0.8609389581193827
8,2000,1.75,6,2,22,0.41460000000000025,0.21789219991782344,0.611307800082177
8,2000,1.75,4,4,23,0.3478000000000002,0.15454302489388408,0.5410569751061164
8,2000,1.75,2,6,24,0.18760000000000013,0.05926571955736018,0.31593428044264005
8,2000,2.0,8,0,25,0.21240000000000003,0.0688634807292017,0.3559365192707984
8,2000,2.0,3,5,26,0.7952000000000001,0.19477165207619263,1.3956283479238076
8,2000,2.25,8,0,27,0.4611999999999999,0.11804678237452199,0.8043532176254777
8,2000,2.25,0,8,28,0.34500000000000014,0.16273320938922944,0.5272667906107709
8,2000,2.5,6,2,29,0.3389644416718643,0.014872228255662812,0.6630566550880658
8,2000,2.5,0,8,30,0.7311999999999993,0.09613392220171946,1.3662660777982791
8,2000,2.75,6,2,31,0.9663999999999987,0.22659041788483036,1.706209582115167
8,2000,2.75,2,6,32,0.3443999999999992,0.033145072959837374,0.655654927040161
8,2000,3.0,8,0,33,0.46759999999999835,0.17715335669956045,0.7580466433004363
8,2000,3.0,2,6,34,0.5019451371571059,-0.07884260634958473,1.0827328806637966
