number_of_agents,impressions,demand_factor,WE,WF,sink_index,revenue_mean,revenue_lb,revenue_ub
8,2000,0.25,0,8,0,12.745278124401684,12.346262163029394,13.144294085773975
8,2000,0.5,0,8,1,25.227378945287164,24.668506297823818,25.78625159275051
8,2000,0.75,0,8,2,37.06358727531862,35.88508158138796,38.24209296924928
8,2000,1.0,0,8,3,49.03700015392233,47.95961029527532,50.11439001256934
8,2000,1.25,0,8,4,60.80026377832289,58.81206430538094,62.788463251264844
8,2000,1.5,0,8,5,68.44465871840777,66.12622733504244,70.76309010177309
8,2000,1.75,0,8,6,78.94546334985812,76.25291387573972,81.63801282397651
8,2000,2.0,0,8,7,87.15862090240735,84.16723717798673,90.15000462682796
8,2000,2.25,8,0,8,91.69839199184254,88.31854398260363,95.07824000108145
8,2000,2.25,0,8,9,91.99993022250226,89.60953536457147,94.39032508043304
8,2000,2.5,0,8,10,97.4545542216831,93.77776034171336,101.13134810165283
8,2000,2.75,0,8,11,102.22894467028424,98.41368636133589,106.04420297923258
8,2000,3.0,0,8,12,103.49238250863363,99.33039336848779,107.65437164877946
