number_of_agents,impressions,demand_factor,WE,WF,sink_index,revenue_mean,revenue_lb,revenue_ub
8,2000,0.25,8,0,0,0.03628125000000002,-0.0015438069222734677,0.07410630692227352
8,2000,0.25,4,4,1,0.031846875,0.010981411442023803,0.05271233855797619
8,2000,0.25,0,8,2,0.03466874999999999,0.015008246641230117,0.05432925335876987
8,2000,0.5,6,2,3,0.043134375,-0.007653435189159563,0.09392218518915957
8,2000,0.5,4,4,4,0.10481249999999998,0.04868887661369603,0.16093612338630392
8,2000,0.5,0,8,5,0.02358281249999999,0.0024246845774023515,0.04474094042259763
8,2000,0.75,5,3,6,0.09695156250000003,0.03427794283518504,0.15962518216481503
8,2000,1.0,6,2,7,0.2108343750000002,0.10004897093127274,0.3216197790687277
8,2000,1.0,4,4,8,0.11952656250000006,0.043672089289120294,0.19538103571087984
8,2000,1.0,2,6,9,0.13081406250000016,0.040612430752325,0.2210156942476753
8,2000,1.25,7,1,10,0.12819375000000016,-0.03580105502757655,0.2921885550275769
8,2000,1.25,3,5,11,0.19087968750000017,0.08405690343023776,0.2977024715697626
8,2000,1.25,1,7,12,0.19108125000000004,0.06179685536006177,0.32036564463993833
8,2000,1.5,8,0,13,0.2128500000000002,0.02605173672192035,0.39964826327808006
8,2000,1.5,4,4,14,0.2864203125000001,0.12482923938601867,0.44801138561398157
8,2000,1.5,0,8,15,0.1685062500000001,0.00027449772403387307,0.33673800227596634
8,2000,1.75,8,0,16,0.13222500000000004,0.025006886343100526,0.23944311365689955
8,2000,1.75,4,4,17,0.30093281250000004,0.13044267394104825,0.4714229510589518
8,2000,1.75,0,8,18,0.19007343749999997,0.05052510600119034,0.3296217689988096
8,2000,2.0,8,0,19,0.3104062500000001,-0.0724177321282169,0.6932302321282171
8,2000,2.0,5,3,20,0.23280468750000005,0.06318511565451679,0.4024242593454833
8,2000,2.0,3,5,21,0.32713593750000003,0.13245296757581232,0.5218189074241877
8,2000,2.0,0,8,22,0.2838000000000001,-0.02096584717340344,0.5885658471734037
8,2000,2.25,8,0,23,0.11529375000000013,-0.06956826406105106,0.3001557640610513
8,2000,2.25,3,5,24,0.36603750000000035,0.12379754493796766,0.608277455062033
8,2000,2.25,0,8,25,0.4893937500000006,0.017318852285684028,0.9614686477143173
8,2000,2.5,7,1,26,0.4551281250000003,0.1965004493783732,0.7137558006216275
8,2000,2.5,1,7,27,0.36019218750000026,0.13236078172657573,0.5880235932734248
8,2000,2.75,7,1,28,0.29871562500000026,0.08628484543208631,0.5111464045679142
8,2000,2.75,5,3,29,0.3779296875000007,0.12865751012086177,0.6272018648791396
8,2000,2.75,3,5,30,0.5262796875000003,0.2583828385753829,0.7941765364246177
8,2000,2.75,0,8,31,0.42388593750000064,0.1599433446384101,0.6878285303615912
8,2000,3.0,8,0,32,0.03144374999999999,-0.03023155211570725,0.09311905211570723
8,2000,3.0,6,2,33,0.25074375000000115,-0.09867642519966113,0.6001639251996634
8,2000,3.0,4,4,34,0.4257040274742431,0.04041475880776918,0.8109932961407169
8,2000,3.0,0,8,35,0.46661718750000103,0.18756825269337501,0.745666122306627
