number_of_agents,impressions,demand_factor,WE,WF,sink_index,revenue_mean,revenue_lb,revenue_ub
8,2000,0.25,0,8,0,12.547537593222165,12.155261498308178,12.939813688136152
8,2000,0.5,0,8,1,24.806466532147414,24.258982586277593,25.353950478017236
8,2000,0.75,0,8,2,36.70702367917284,35.52357718708549,37.89047017126019
8,2000,1.0,0,8,3,49.11279442553408,47.51123680410598,50.714352046962176
8,2000,1.25,0,8,4,60.68778546915162,58.75964409134729,62.61592684695595
8,2000,1.5,0,8,5,72.94789855636697,70.62327167617056,75.27252543656337
8,2000,1.75,0,8,6,82.01250418930081,79.31068574900306,84.71432262959857
8,2000,2.0,0,8,7,93.54435245862759,90.48400865641925,96.60469626083592
8,2000,2.25,0,8,8,100.95178856121252,97.53395388762593,104.36962323479912
8,2000,2.5,0,8,9,107.66533315651225,103.70975248720158,111.62091382582291
8,2000,2.75,0,8,10,112.78519277040847,108.4989224206189,117.07146312019805
8,2000,3.0,0,8,11,118.14634003747933,113.55885915124611,122.73382092371256
