number_of_agents,impressions,demand_factor,WE,WF,sink_index,revenue_mean,revenue_lb,revenue_ub
8,2000,0.25,0,8,0,12.765556614737074,12.4852561325387,13.045857096935448
8,2000,0.5,2,6,1,24.37533586095807,23.984749704147934,24.765922017768208
8,2000,0.5,0,8,2,24.016456737624953,23.468814280902322,24.564099194347584
8,2000,0.75,0,8,3,34.806294976090776,33.968179448145776,35.644410504035775
8,2000,1.0,0,8,4,45.12119282761397,44.33209840476143,45.9102872504665
8,2000,1.25,0,8,5,51.618994260486296,49.72770141077069,53.5102871102019
8,2000,1.5,0,8,6,56.4020750547803,54.28565967437586,58.51849043518474
8,2000,1.75,0,8,7,60.138266606987514,57.81081594212631,62.46571727184872
8,2000,2.0,0,8,8,64.32269063422714,61.75268559729122,66.89269567116307
8,2000,2.25,0,8,9,68.94065105955241,66.93045874082657,70.95084337827825
8,2000,2.5,0,8,10,70.36912547303143,67.30301808382586,73.435232862237
8,2000,2.75,0,8,11,72.71561067897316,69.57714323955943,75.8540781183869
8,2000,3.0,0,8,12,73.27263635033863,70.06608145949815,76.47919124117911
