number_of_agents,impressions,demand_factor,WE,WF,sink_index,revenue_mean,revenue_lb,revenue_ub
8,2000,0.25,0,8,0,12.516702959540616,12.119169127970522,12.91423679111071
8,2000,0.5,0,8,1,25.009196590452593,24.22531662339207,25.793076557513114
8,2000,0.75,0,8,2,36.524946702001905,35.68007096668817,37.36982243731564
8,2000,1.0,0,8,3,47.75937049243605,46.20790363143459,49.310837353437506
8,2000,1.25,0,8,4,59.88743305195623,58.50353016525955,61.27133593865291
8,2000,1.5,0,8,5,67.41138481448094,65.10597743492636,69.71679219403552
8,2000,1.75,0,8,6,74.60309733739818,71.9143565284686,77.29183814632776
8,2000,2.0,0,8,7,81.21151688882584,78.26935215123632,84.15368162641536
8,2000,2.25,0,8,8,88.26753495442857,85.10835743421211,91.42671247464503
8,2000,2.5,0,8,9,91.2622868543594,88.83126366477295,93.69331004394586
8,2000,2.75,0,8,10,93.50092433898843,89.85185100141632,97.14999767656053
8,2000,3.0,0,8,11,94.17700666990731,90.25974164475738,98.09427169505724
