number_of_agents,impressions,demand_factor,WE,WF,sink_index,revenue_mean,revenue_lb,revenue_ub
8,2000,0.25,0,8,0,12.841278527433783,12.445007244522342,13.237549810345223
8,2000,0.5,1,7,1,24.312896088133037,23.91724033765554,24.708551838610536
8,2000,0.75,1,7,2,33.13451219957738,31.916954976294114,34.352069422860644
8,2000,1.0,0,8,3,41.002064158202174,39.91457993259413,42.08954838381022
8,2000,1.25,0,8,4,47.46030406396526,45.67722893897442,49.2433791889561
8,2000,1.5,0,8,5,50.60854884393124,49.1918301334426,52.02526755441988
8,2000,1.75,0,8,6,55.08983924659122,53.50919319604263,56.670485297139805
8,2000,2.0,0,8,7,59.46553693903356,56.99031869377169,61.94075518429543
8,2000,2.25,0,8,8,60.26926532442339,57.6684956093916,62.870035039455175
8,2000,2.5,0,8,9,63.226280133075754,60.36128395847888,66.09127630767263
8,2000,2.75,0,8,10,64.58791530701559,61.74757330058041,67.42825731345077
8,2000,3.0,0,8,11,65.50709175830144,62.51807261963774,68.49611089696513
