number_of_agents,impressions,demand_factor,WE,WF,sink_index,revenue_mean,revenue_lb,revenue_ub
8,2000,0.25,0,8,0,9.261349901943278,8.940833756452774,9.581866047433783
8,2000,0.5,0,8,1,19.177856866065056,18.242212208227247,20.113501523902865
8,2000,0.75,0,8,2,27.302391997668813,25.953889972550623,28.650894022787003
8,2000,1.0,0,8,3,36.86866168488278,35.07935014253449,38.657973227231075
8,2000,1.25,0,8,4,46.333269975706635,44.07026601011055,48.59627394130272
8,2000,1.5,0,8,5,54.403375699958715,51.68737870272335,57.11937269719408
8,2000,1.75,0,8,6,62.941464762046245,60.73185922406899,65.15107030002349
8,2000,2.0,0,8,7,71.00926142339023,67.45920149844939,74.55932134833107
8,2000,2.25,0,8,8,82.41758310327607,78.28048284168172,86.55468336487043
8,2000,2.5,0,8,9,87.58997686746115,83.1329769177783,92.046976817144
8,2000,2.75,0,8,10,93.18148662019028,88.34418024319281,98.01879299718776
8,2000,3.0,0,8,11,102.84650600322092,97.43807507680366,108.25493692963819
