number_of_agents,impressions,demand_factor,WE,WF,sink_index,revenue_mean,revenue_lb,revenue_ub
8,2000,0.25,0,8,0,12.610936679138362,12.202990653392229,13.018882704884495
8,2000,0.5,0,8,1,24.662471727117573,23.881962004997835,25.442981449237312
8,2000,0.75,0,8,2,38.712547166766655,37.48276724266337,39.94232709086994
8,2000,1.0,0,8,3,50.36498480949819,49.24533546950258,51.4846341494938
8,2000,1.25,0,8,4,61.19553086576213,59.22416732434222,63.16689440718204
8,2000,1.5,0,8,5,75.3901003073872,73.02685269115524,77.75334792361916
8,2000,1.75,0,8,6,82.84976565898887,80.16971371412646,85.52981760385128
8,2000,2.0,0,8,7,93.20605232345689,90.13428566138391,96.27781898552986
8,2000,2.25,0,8,8,105.67492179645433,102.10185090167471,109.24799269123395
8,2000,2.5,0,8,9,112.99659485753611,108.95954714750398,117.03364256756824
8,2000,2.75,0,8,10,121.1010785497212,116.73472879287075,125.46742830657163
8,2000,3.0,0,8,11,127.93591108684565,123.10493794802026,132.76688422567105
