number_of_agents,impressions,demand_factor,WE,WF,sink_index,revenue_mean,revenue_lb,revenue_ub
8,2000,0.25,0,8,0,12.496994243426142,12.10025260398356,12.893735882868725
8,2000,0.5,0,8,1,24.720385239353874,23.92951669904755,25.511253779660198
8,2000,0.75,0,8,2,37.064004821241994,35.860358878492384,38.267650763991604
8,2000,1.0,0,8,3,48.856733785557154,47.260227414296224,50.45324015681808
8,2000,1.25,0,8,4,62.80044421148126,60.76960492221362,64.83128350074891
8,2000,1.5,0,8,5,71.54474245162899,69.18790380343519,73.90158109982279
8,2000,1.75,0,8,6,84.69497842879755,82.7034770450791,86.68647981251601
8,2000,2.0,0,8,7,96.86593455960727,93.71037631186339,100.02149280735115
8,2000,2.25,0,8,8,106.68414236788358,102.97841396932826,110.3898707664389
8,2000,2.5,0,8,9,113.7913632660847,109.74344198173549,117.83928455043392
8,2000,2.75,0,8,10,124.52706778170673,120.09012924376458,128.9640063196489
8,2000,3.0,0,8,11,126.92546657086959,122.01909682621263,131.83183631552654
