number_of_agents,impressions,demand_factor,WE,WF,sink_index,revenue_mean,revenue_lb,revenue_ub
8,2000,0.25,0,8,0,10.288846210320159,9.848425338198329,10.72926708244199
8,2000,0.5,0,8,1,21.322148492444853,20.45883048371956,22.185466501170147
8,2000,0.75,0,8,2,32.72829770747328,31.40666835474,34.049927060206564
8,2000,1.0,0,8,3,41.65108588891372,39.8958917987579,43.40627997906954
8,2000,1.25,0,8,4,53.11717905617841,50.90606626647211,55.328291845884706
8,2000,1.5,0,8,5,61.115090899434584,58.47925604257878,63.750925756290385
8,2000,1.75,0,8,6,73.08336620181088,70.93214203455318,75.23459036906857
8,2000,2.0,0,8,7,81.49661919973246,79.03053936310206,83.96269903636286
8,2000,2.25,0,8,8,91.9913013104863,88.1125182676521,95.87008435332051
8,2000,2.5,0,8,9,101.23321132347931,96.77454950560808,105.69187314135054
8,2000,2.75,0,8,10,111.12080356263981,106.27268644307296,115.96892068220666
8,2000,3.0,0,8,11,112.55491387372369,107.4078697928253,117.70195795462209
