number_of_agents,impressions,demand_factor,WE,WF,sink_index,revenue_mean,revenue_lb,revenue_ub
8,2000,0.25,0,8,0,12.86639508747701,12.46506032544428,13.267729849509738
8,2000,0.5,0,8,1,25.03854677496484,24.274184660307103,25.802908889622575
8,2000,0.75,0,8,2,36.11179528464006,35.28265123708423,36.94093933219589
8,2000,1.0,0,8,3,47.612343443340734,46.501875722569494,48.722811164111974
8,2000,1.25,0,8,4,59.801695120337314,57.8536384414914,61.74975179918323
8,2000,1.5,0,8,5,68.33035329405907,66.05954943113275,70.60115715698538
8,2000,1.75,0,8,6,74.0076527014642,71.37105567082425,76.64424973210414
8,2000,2.0,0,8,7,82.27327005106606,79.26093709868877,85.28560300344336
8,2000,2.25,2,6,8,85.65225942514365,82.36890052532837,88.93561832495894
8,2000,2.25,0,8,9,87.89219357578271,84.74124078575397,91.04314636581145
8,2000,2.5,0,8,10,90.40092121424387,86.92448043602897,93.87736199245876
8,2000,2.75,0,8,11,95.6466496102471,91.89453525818652,99.39876396230767
8,2000,3.0,0,8,12,96.76126752620814,92.85929959234588,100.66323546007041
