number_of_agents,impressions,demand_factor,WE,WF,sink_index,revenue_mean,revenue_lb,revenue_ub
8,2000,0.25,4,4,0,9.350411406914588,9.09561466314569,9.605208150683486
8,2000,0.5,6,2,1,15.505384801638243,14.889266130033743,16.121503473242743
8,2000,0.75,3,5,2,15.325170092704758,14.917216546365232,15.733123639044283
8,2000,1.0,1,7,3,14.053431767066682,13.612005234163417,14.494858299969946
8,2000,1.25,2,6,4,19.334721292669816,18.684658827741618,19.984783757598013
8,2000,1.5,1,7,5,17.36770470649763,16.040147511577985,18.695261901417275
8,2000,1.75,1,7,6,18.784939616387977,18.00228839016337,19.567590842612585
8,2000,2.0,0,8,7,19.04586699061329,17.841951768144682,20.2497822130819
8,2000,2.25,0,8,8,19.74277711073795,17.812210521915695,21.673343699560206
8,2000,2.5,0,8,9,21.403499776648424,19.290701983002343,23.516297570294505
8,2000,2.75,0,8,10,20.60593586299954,18.51185564728545,22.70001607871363
8,2000,3.0,0,8,11,22.636782220005887,20.254036041537542,25.019528398474232
