number_of_agents,impressions,demand_factor,WE,WF,sink_index,revenue_mean,revenue_lb,revenue_ub
8,2000,0.25,0,8,0,12.561268529124701,12.175068112059693,12.94746894618971
8,2000,0.5,0,8,1,24.909336618802982,24.359404838966444,25.45926839863952
8,2000,0.75,0,8,2,36.65346479042464,35.477913293942514,37.82901628690677
8,2000,1.0,0,8,3,49.4798352392941,47.9438290794748,51.01584139911339
8,2000,1.25,0,8,4,62.08267958892179,60.10361908979939,64.0617400880442
8,2000,1.5,0,8,5,71.32133166642356,69.00030363991745,73.64235969292967
8,2000,1.75,0,8,6,81.39045432705103,79.50599069763209,83.27491795646998
8,2000,2.0,0,8,7,91.60266691468274,88.54270684079195,94.66262698857354
8,2000,2.25,0,8,8,99.20810870632562,96.73279068500754,101.68342672764369
8,2000,2.5,0,8,9,104.12764910926104,100.33757850322947,107.91771971529262
8,2000,2.75,0,8,10,110.68893495570714,106.60460156868102,114.77326834273326
8,2000,3.0,0,8,11,115.31233739247268,110.84483852023733,119.77983626470804
