number_of_agents,impressions,demand_factor,WE,WF,sink_index,revenue_mean,revenue_lb,revenue_ub
8,2000,0.25,0,8,0,1.4301562500000014,1.1750804786502078,1.6852320213497949
8,2000,0.5,1,7,1,2.7328343750000013,2.376617798153094,3.0890509518469087
8,2000,0.75,1,7,2,3.7162875000000044,3.035689030621391,4.396885969378618
8,2000,1.0,5,3,3,5.826675300019483,5.308521997247758,6.344828602791208
8,2000,1.0,3,5,4,5.837863450454095,5.322420705495585,6.353306195412605
8,2000,1.0,1,7,5,5.63781944647581,5.12506435308201,6.150574539869609
8,2000,1.25,0,8,6,6.406393749999998,5.169266064061305,7.64352143593869
8,2000,1.5,1,7,7,8.691341218082364,7.110808885670236,10.271873550494492
8,2000,1.75,1,7,8,10.544295347350339,8.687723958541316,12.400866736159362
8,2000,2.0,5,3,9,13.095927241443258,10.884591157453652,15.307263325432864
8,2000,2.0,3,5,10,11.925193125431411,9.853341178575441,13.997045072287381
8,2000,2.0,0,8,11,11.184392433148236,10.161572839289226,12.207212027007246
8,2000,2.25,2,6,12,13.041259374999976,11.427940415754811,14.65457833424514
8,2000,2.25,0,8,13,13.205535681599308,11.547291965218378,14.863779397980238
8,2000,2.5,0,8,14,16.048977958480588,13.213248311058495,18.884707605902683
8,2000,2.75,7,1,15,14.284704617181404,11.663270602068524,16.906138632294287
8,2000,2.75,5,3,16,15.136932103392358,12.249429398360348,18.024434808424367
8,2000,2.75,0,8,17,16.677387499999966,13.760120458660984,19.594654541338947
8,2000,3.0,7,1,18,16.37512709508488,14.875526905070782,17.87472728509898
8,2000,3.0,1,7,19,19.84671264696772,16.462871005455373,23.230554288480068
