number_of_agents,impressions,demand_factor,WE,WF,sink_index,revenue_mean,revenue_lb,revenue_ub
8,2000,0.25,1,7,0,12.249924988638359,11.849618913856059,12.650231063420659
8,2000,0.5,0,8,1,22.980071957547853,22.191831510584507,23.7683124045112
8,2000,0.75,2,6,2,29.600978734298398,29.02192839212802,30.180029076468774
8,2000,1.0,1,7,3,33.89588215526646,33.23184633218434,34.55991797834859
8,2000,1.25,1,7,4,40.27192993425187,38.64565661848035,41.89820325002339
8,2000,1.5,1,7,5,42.32940792372743,40.51986450633534,44.13895134111952
8,2000,1.75,0,8,6,40.081392583586414,38.292800253034095,41.86998491413873
8,2000,2.0,0,8,7,41.87980697596256,39.88341945173239,43.87619450019273
8,2000,2.25,0,8,8,44.69675846949377,42.52295606227437,46.87056087671318
8,2000,2.5,0,8,9,47.499242635783176,45.060727264232916,49.937758007333436
8,2000,2.75,0,8,10,49.06020516707908,46.55484973581521,51.565560598342955
8,2000,3.0,0,8,11,47.51726744674881,44.97395944944379,50.06057544405383
