number_of_agents,impressions,demand_factor,WE,WF,sink_index,revenue_mean,revenue_lb,revenue_ub
8,2000,0.25,0,8,0,7.0897533716207315,6.652723261443372,7.526783481798091
8,2000,0.5,0,8,1,14.688282136882544,13.771002611486749,15.605561662278339
8,2000,0.75,0,8,2,22.17197550653641,20.825080409165935,23.518870603906883
8,2000,1.0,0,8,3,29.97930802451526,28.18611319609247,31.772502852938047
8,2000,1.25,0,8,4,35.35080107610711,33.135431696762595,37.566170455451626
8,2000,1.5,0,8,5,42.9438673568326,40.28180473190496,45.605929981760234
8,2000,1.75,0,8,6,48.38165867175154,45.30128659839827,51.462030745104805
8,2000,2.0,0,8,7,59.085241494888486,55.4838352516708,62.686647738106174
8,2000,2.25,0,8,8,63.54182410801639,59.60347722520807,67.48017099082472
8,2000,2.5,0,8,9,72.45311807846421,70.20341060217334,74.7028255547551
8,2000,2.75,0,8,10,78.93271871755405,74.13753715568937,83.72790027941873
8,2000,3.0,0,8,11,83.54957366829495,78.15158006057443,88.94756727601548
