number_of_agents,impressions,demand_factor,WE,WF,sink_index,revenue_mean,revenue_lb,revenue_ub
8,2000,0.25,0,8,0,12.77173175537669,12.367821984318585,13.175641526434795
8,2000,0.5,1,7,1,24.294885047602623,23.731396964551628,24.858373130653618
8,2000,0.75,0,8,2,32.869839667708305,31.709852578264776,34.02982675715183
8,2000,1.0,0,8,3,41.01617932377501,39.504968654178555,42.52738999337147
8,2000,1.25,0,8,4,49.15011844209764,47.86893692630886,50.431299957886424
8,2000,1.5,1,7,5,53.01227435645947,51.99663912724284,54.027909585676106
8,2000,1.75,0,8,6,55.549135934110566,54.429636367698876,56.66863550052226
8,2000,2.0,0,8,7,60.04237800814566,57.5093643072855,62.57539170900582
8,2000,2.25,0,8,8,62.031623830677034,59.35621364894609,64.70703401240799
8,2000,2.5,0,8,9,62.825368461348916,60.09093969814917,65.55979722454866
8,2000,2.75,0,8,10,66.02505261499597,63.09181595284271,68.95828927714923
8,2000,3.0,0,8,11,66.44878517990364,63.474800069153495,69.42277029065377
