number_of_agents,impressions,demand_factor,WE,WF,sink_index,revenue_mean,revenue_lb,revenue_ub
8,2000,0.25,8,0,0,0.57287391543155,0.4863061107264528,0.6594417201366471
8,2000,0.25,0,8,1,0.5483572767020616,0.38131833438800283,0.7153962190161203
8,2000,0.5,6,2,2,1.044582525526467,0.8221075045122741,1.2670575465406597
8,2000,0.5,2,6,3,1.090578125,0.9242782150846978,1.2568780349153021
8,2000,0.5,0,8,4,1.198253125,1.024582292098179,1.3719239579018208
8,2000,0.75,4,4,5,1.753079388675252,1.4980612828547493,2.008097494495755
8,2000,0.75,2,6,6,1.7110000000000012,1.4574689783152845,1.9645310216847178
8,2000,0.75,0,8,7,1.6223156250000008,1.3788873533929633,1.8657438966070383
8,2000,1.0,8,0,8,2.097708709444081,1.7742646854116757,2.421152733476487
8,2000,1.0,1,7,9,2.548431250000003,2.0463412938598116,3.050521206140194
8,2000,1.25,6,2,10,3.743274682235648,3.0467916130534354,4.4397577514178606
8,2000,1.25,4,4,11,3.0200737093810095,2.5862458926838476,3.4539015260781714
8,2000,1.25,1,7,12,2.840781944521387,2.2405580796948397,3.4410058093479345
8,2000,1.5,4,4,13,2.616147873609683,1.7662155353854647,3.4660802118339014
8,2000,1.5,1,7,14,3.4234750000000083,2.9240670203057073,3.922882979694309
8,2000,1.75,7,1,15,3.927410460052439,3.3479186159367496,4.506902304168128
8,2000,1.75,5,3,16,3.57109163868952,3.02652534654742,4.1156579308316195
8,2000,1.75,1,7,17,4.144905435888742,3.540578734230689,4.7492321375467945
8,2000,2.0,5,3,18,4.349501059107769,3.683277250970259,5.01572486724528
8,2000,2.0,2,6,19,4.274918750000014,3.322637680821454,5.227199819178573
8,2000,2.0,0,8,20,4.188446875000012,3.5586740373964263,4.8182197126035975
8,2000,2.25,2,6,21,5.784706613907725,4.959637659204395,6.609775568611054
8,2000,2.5,8,0,22,5.94568218165181,4.730040057648457,7.161324305655162
8,2000,2.5,3,5,23,5.855322486732671,5.006176219218486,6.704468754246856
8,2000,2.5,1,7,24,5.072893750000017,3.941485921272255,6.2043015787277795
8,2000,2.75,1,7,25,6.202190625000022,5.302606551280109,7.101774698719936
8,2000,3.0,1,7,26,7.060825000000027,6.042817060055568,8.078832939944487
