number_of_agents,impressions,demand_factor,WE,WF,sink_index,revenue_mean,revenue_lb,revenue_ub
8,2000,0.25,0,8,0,8.035908323738017,7.713287127773113,8.358529519702921
8,2000,0.5,0,8,1,15.684080683737411,14.784001461755611,16.58415990571921
8,2000,0.75,0,8,2,23.207296306837623,21.851595886043626,24.56299672763162
8,2000,1.0,0,8,3,29.668228536884122,27.897358127973877,31.439098945794367
8,2000,1.25,0,8,4,38.542211260623844,36.3180929252798,40.76632959596789
8,2000,1.5,0,8,5,45.4704286795114,42.76275387720735,48.17810348181545
8,2000,1.75,0,8,6,54.195094787758045,51.96382300512259,56.4263665703935
8,2000,2.0,0,8,7,59.94064876330207,56.367343282220126,63.51395424438402
8,2000,2.25,0,8,8,65.45259150384707,61.47456100463625,69.4306220030579
8,2000,2.5,0,8,9,76.61212853584871,72.05803814730564,81.16621892439179
8,2000,2.75,0,8,10,80.9766986229429,76.07228586696024,85.88111137892557
8,2000,3.0,0,8,11,91.01767808776684,85.60070240776099,96.43465376777269
