number_of_agents,impressions,demand_factor,WE,WF,sink_index,revenue_mean,revenue_lb,revenue_ub
8,2000,0.25,0,8,0,11.69561306741893,11.409126329923478,11.982099804914384
8,2000,0.5,0,8,1,23.49013487887986,22.675417207325886,24.304852550433836
8,2000,0.75,0,8,2,36.20253693375525,34.97097416651258,37.43409970099791
8,2000,1.0,0,8,3,47.68400262017589,46.04673674112404,49.321268499227735
8,2000,1.25,0,8,4,59.99968071115209,57.97810306649431,62.02125835580986
8,2000,1.5,0,8,5,69.74168721817382,67.26235761730707,72.22101681904057
8,2000,1.75,0,8,6,81.1622910229905,78.271500306403,84.053081739578
8,2000,2.0,0,8,7,90.10355586297895,86.84732910207717,93.35978262388073
8,2000,2.25,0,8,8,103.67386868043914,100.0116748784464,107.33606248243188
8,2000,2.5,0,8,9,111.97995365836158,109.91568992647147,114.04421739025169
8,2000,2.75,0,8,10,119.90640375975207,115.34631272346216,124.46649479604197
8,2000,3.0,0,8,11,123.97774094073993,120.49653878329971,127.45894309818016
