0,0,644,974,382
1,0,96,1351,553
2,0,38,1579,383
3,0,352,1155,493
4,0,109,1569,322
5,0,684,888,428
6,0,152,1514,334
7,0,545,796,659
8,0,646,967,387
9,0,416,1193,391
10,0,447,1213,340
11,0,282,1222,496
12,0,711,861,428
13,0,473,1092,435
14,0,936,734,330
15,0,344,1311,345
16,0,782,560,658
17,0,520,1036,444
18,0,62,1373,565
19,0,567,1008,425
20,0,122,1546,332
21,0,211,1405,384
22,0,482,1010,508
23,0,57,1271,672
24,0,107,1525,368
25,0,213,1201,586
26,0,234,1218,548
27,0,343,1252,405
28,0,462,1030,508
29,0,314,1265,421
30,0,478,1161,361
31,0,236,1372,392
32,0,120,1410,470
33,0,206,1239,555
34,0,380,1133,487
35,0,0,1405,595
36,0,56,1623,321
37,0,43,1120,837
38,0,786,729,485
39,0,365,1139,496
40,0,580,840,580
41,0,602,1001,397
42,0,684,955,361
43,0,126,1294,580
44,0,196,1367,437
45,0,393,949,658
46,0,814,864,322
47,0,29,1591,380
48,0,731,834,435
49,0,69,1608,323
50,0,112,1497,391
51,0,31,1729,240
52,0,435,1262,303
53,0,309,1252,439
54,0,0,1517,483
55,0,300,1246,454
56,0,511,1006,483
57,0,0,1400,600
58,0,182,1518,300
59,0,251,1330,419
60,0,781,643,576
61,0,422,1314,264
62,0,410,1137,453
63,0,431,1138,431
64,0,321,1118,561
65,0,317,1238,445
66,0,695,976,329
67,0,446,1108,446
68,0,230,1334,436
69,0,392,1371,237
70,0,777,1006,217
71,0,813,805,382
72,0,236,1267,497
73,0,255,1350,395
74,0,471,836,693
75,0,474,1263,263
76,0,357,1217,426
77,0,55,1646,299
78,0,0,1723,277
79,0,250,1496,254
80,0,426,1257,317
81,0,91,1446,463
82,0,40,1539,421
83,0,334,1292,374
84,0,129,1527,344
85,0,295,1190,515
86,0,491,1138,371
87,0,522,1186,292
88,0,123,1401,476
89,0,60,1563,377
90,0,114,1552,334
91,0,182,1487,331
92,0,387,1022,591
93,0,0,1566,434
94,0,317,1309,374
95,0,369,1370,261
96,0,122,1419,459
97,0,168,1451,381
98,0,491,1037,472
99,0,672,955,373

