0,0,1637,305,58
1,0,1640,199,161
2,0,1623,308,69
3,0,1656,323,21
4,0,1689,274,37
5,0,1756,227,17
6,0,1623,251,126
7,0,1686,291,23
8,0,1423,264,313
9,0,1465,275,260
10,0,1595,336,69
11,0,1663,254,83
12,0,1740,102,158
13,0,1582,369,49
14,0,1545,366,89
15,0,1575,355,70
16,0,1672,215,113
17,0,1640,253,107
18,0,1652,290,58
19,0,1629,255,116
20,0,1605,238,157
21,0,1509,288,203
22,0,1753,142,105
23,0,1475,457,68
24,0,1590,280,130
25,0,1693,278,29
26,0,1615,343,42
27,0,1616,219,165
28,0,1642,212,146
29,0,1587,355,58
30,0,1588,191,221
31,0,1493,320,187
32,0,1528,350,122
33,0,1625,315,60
34,0,1646,242,112
35,0,1634,327,39
36,0,1641,269,90
37,0,1558,362,80
38,0,1670,209,121
39,0,1588,251,161
40,0,1698,278,24
41,0,1699,187,114
42,0,1657,323,20
43,0,1341,317,342
44,0,1600,297,103
45,0,1548,320,132
46,0,1620,291,89
47,0,1487,291,222
48,0,1728,248,24
49,0,1711,205,84
50,0,1497,273,230
51,0,1606,248,146
52,0,1590,244,166
53,0,1698,183,119
54,0,1545,385,70
55,0,1551,243,206
56,0,1653,242,105
57,0,1692,243,65
58,0,1719,219,62
59,0,1552,242,206
60,0,1593,362,45
61,0,1505,442,53
62,0,1718,207,75
63,0,1711,253,36
64,0,1607,379,14
65,0,1657,294,49
66,0,1564,305,131
67,0,1629,276,95
68,0,1509,378,113
69,0,1688,229,83
70,0,1636,307,57
71,0,1545,349,106
72,0,1740,234,26
73,0,1441,384,175
74,0,1699,229,72
75,0,1722,186,92
76,0,1590,399,11
77,0,1632,314,54
78,0,1580,266,154
79,0,1640,215,145
80,0,1766,185,49
81,0,1575,345,80
82,0,1591,224,185
83,0,1730,210,60
84,0,1621,261,118
85,0,1578,343,79
86,0,1702,187,111
87,0,1669,302,29
88,0,1710,251,39
89,0,1650,291,59
90,0,1737,254,9
91,0,1783,170,47
92,0,1402,390,208
93,0,1715,162,123
94,0,1558,363,79
95,0,1529,293,178
96,0,1610,227,163
97,0,1619,275,106
98,0,1712,194,94
99,0,1549,250,201

